,anomes,id_comunidade,id_release_train,id_squad,qtde_historias_totais,soma_leadtime_totais,leadtime_medio,qtde_historias_categ_software,soma_leadtime_categ_software,leadtime_medio_categ_software,qtde_historias_categ_infra,soma_leadtime_categ_infra,leadtime_medio_categ_infra,perc_hist_software,qtde_bugs_totais,qtde_bugs_cancelados,qtde_bugs_corrigidos,perc_bugs_cancelados,perc_bugs_corrigidos,dat_psst,dia_psst,ano_psst
729,202401,C04,RT01,S04,17,147.21,8.66,16,87.4,5.46,0,6.07,0.0,0.941,14,14,4,1.0,0.286,2025-07-14,14,2025
730,202401,C04,RT01,S04,24,201.17,8.38,4,32.97,8.24,8,10.26,1.28,0.167,18,10,8,0.556,0.444,2025-07-14,14,2025
731,202401,C04,RT01,S04,20,129.37,6.47,17,89.3,5.25,3,24.36,8.12,0.85,27,9,21,0.333,0.778,2025-07-14,14,2025
732,202401,C01,RT02,S05,73,366.46,5.02,0,9.07,0.0,59,400.98,6.8,0.0,17,3,2,0.176,0.118,2025-07-14,14,2025
733,202401,C01,RT02,S05,53,209.31,3.95,38,354.01,9.32,8,75.58,9.45,0.717,19,19,1,1.0,0.053,2025-07-14,14,2025
734,202401,C01,RT02,S05,100,123.86,1.24,36,166.29,4.62,7,38.38,5.48,0.36,45,28,34,0.622,0.756,2025-07-14,14,2025
735,202401,C03,RT02,S06,69,414.63,6.01,18,59.61,3.31,9,22.7,2.52,0.261,43,37,6,0.86,0.14,2025-07-14,14,2025
736,202401,C03,RT02,S06,45,309.5,6.88,17,158.91,9.35,2,16.67,8.34,0.378,21,5,10,0.238,0.476,2025-07-14,14,2025
737,202401,C03,RT02,S06,91,872.43,9.59,36,89.68,2.49,12,28.88,2.41,0.396,42,0,14,0.0,0.333,2025-07-14,14,2025
738,202401,C05,RT02,S07,24,92.49,3.85,22,196.53,8.93,1,4.64,4.64,0.917,30,18,23,0.6,0.767,2025-07-14,14,2025
739,202401,C05,RT02,S07,24,198.81,8.28,5,26.55,5.31,10,31.18,3.12,0.208,33,17,18,0.515,0.545,2025-07-14,14,2025
740,202401,C05,RT02,S07,69,569.94,8.26,22,95.88,4.36,7,37.11,5.3,0.319,10,7,7,0.7,0.7,2025-07-14,14,2025
741,202401,C01,RT03,S08,25,151.13,6.05,20,49.27,2.46,4,24.7,6.17,0.8,34,12,10,0.353,0.294,2025-07-14,14,2025
742,202401,C01,RT03,S08,33,183.02,5.55,3,13.24,4.41,26,243.76,9.38,0.091,36,23,27,0.639,0.75,2025-07-14,14,2025
743,202401,C01,RT03,S08,75,743.44,9.91,53,62.75,1.18,13,120.32,9.26,0.707,35,21,1,0.6,0.029,2025-07-14,14,2025
744,202401,C02,RT01,S09,84,181.77,2.16,49,419.6,8.56,4,7.23,1.81,0.583,9,8,6,0.889,0.667,2025-07-14,14,2025
745,202401,C02,RT01,S09,52,305.8,5.88,4,10.32,2.58,4,28.87,7.22,0.077,19,1,2,0.053,0.105,2025-07-14,14,2025
746,202401,C02,RT01,S09,67,538.69,8.04,67,460.25,6.87,0,7.5,0.0,1.0,1,1,0,1.0,0.0,2025-07-14,14,2025
747,202401,C01,RT02,S10,26,189.5,7.29,6,13.38,2.23,15,72.21,4.81,0.231,9,1,9,0.111,1.0,2025-07-14,14,2025
748,202401,C01,RT02,S10,36,309.15,8.59,8,46.88,5.86,12,38.55,3.21,0.222,44,32,29,0.727,0.659,2025-07-14,14,2025
749,202401,C01,RT02,S10,12,60.86,5.07,6,22.74,3.79,2,4.73,2.37,0.5,22,19,17,0.864,0.773,2025-07-14,14,2025
750,202401,C05,RT01,S11,80,228.71,2.86,55,178.47,3.24,21,189.42,9.02,0.688,48,25,0,0.521,0.0,2025-07-14,14,2025
751,202401,C05,RT01,S11,21,134.73,6.42,0,1.82,0.0,10,96.35,9.63,0.0,34,27,2,0.794,0.059,2025-07-14,14,2025
752,202401,C05,RT01,S11,71,166.84,2.35,20,193.23,9.66,34,99.2,2.92,0.282,25,20,25,0.8,1.0,2025-07-14,14,2025
753,202401,C03,RT01,S12,70,538.5,7.69,24,223.27,9.3,39,202.8,5.2,0.343,32,18,17,0.562,0.531,2025-07-14,14,2025
754,202401,C03,RT01,S12,13,52.19,4.01,9,68.93,7.66,1,5.02,5.02,0.692,49,7,11,0.143,0.224,2025-07-14,14,2025
755,202401,C03,RT01,S12,34,251.54,7.4,29,34.14,1.18,3,19.15,6.38,0.853,42,9,6,0.214,0.143,2025-07-14,14,2025
756,202401,C01,RT01,S13,22,112.52,5.11,21,41.46,1.97,1,1.52,1.52,0.955,17,11,5,0.647,0.294,2025-07-14,14,2025
757,202401,C01,RT01,S13,88,875.91,9.95,72,109.02,1.51,1,6.73,6.73,0.818,16,12,12,0.75,0.75,2025-07-14,14,2025
758,202401,C01,RT01,S13,47,263.92,5.62,2,3.29,1.65,25,111.82,4.47,0.043,39,25,32,0.641,0.821,2025-07-14,14,2025
759,202401,C02,RT03,S14,61,374.43,6.14,47,264.96,5.64,5,36.82,7.36,0.77,41,28,9,0.683,0.22,2025-07-14,14,2025
760,202401,C02,RT03,S14,23,156.72,6.81,11,47.51,4.32,12,52.52,4.38,0.478,36,1,6,0.028,0.167,2025-07-14,14,2025
761,202401,C02,RT03,S14,20,195.24,9.76,0,4.81,0.0,6,38.1,6.35,0.0,16,11,16,0.688,1.0,2025-07-14,14,2025
762,202401,C05,RT03,S15,72,641.65,8.91,17,44.69,2.63,27,149.15,5.52,0.236,2,2,1,1.0,0.5,2025-07-14,14,2025
763,202401,C05,RT03,S15,44,280.25,6.37,32,42.44,1.33,12,18.6,1.55,0.727,38,29,31,0.763,0.816,2025-07-14,14,2025
764,202401,C05,RT03,S15,23,182.46,7.93,1,7.94,7.94,8,28.48,3.56,0.043,23,17,5,0.739,0.217,2025-07-14,14,2025
765,202401,C02,RT02,S16,24,147.99,6.17,2,10.87,5.43,22,110.76,5.03,0.083,43,37,36,0.86,0.837,2025-07-14,14,2025
766,202401,C02,RT02,S16,23,32.04,1.39,5,26.78,5.36,13,107.42,8.26,0.217,48,26,38,0.542,0.792,2025-07-14,14,2025
767,202401,C02,RT02,S16,39,198.84,5.1,37,122.02,3.3,2,7.83,3.92,0.949,43,37,32,0.86,0.744,2025-07-14,14,2025
768,202401,C03,RT02,S17,43,286.32,6.66,21,164.26,7.82,4,24.26,6.07,0.488,43,27,8,0.628,0.186,2025-07-14,14,2025
769,202401,C03,RT02,S17,51,187.8,3.68,46,400.73,8.71,3,23.03,7.68,0.902,35,30,16,0.857,0.457,2025-07-14,14,2025
770,202401,C03,RT02,S17,50,338.16,6.76,12,78.3,6.52,0,2.86,0.0,0.24,50,23,40,0.46,0.8,2025-07-14,14,2025
771,202401,C03,RT01,S18,43,425.34,9.89,23,198.69,8.64,1,6.13,6.13,0.535,35,13,15,0.371,0.429,2025-07-14,14,2025
772,202401,C03,RT01,S18,18,35.05,1.95,2,2.43,1.22,12,108.31,9.03,0.111,20,11,12,0.55,0.6,2025-07-14,14,2025
773,202401,C03,RT01,S18,19,132.77,6.99,15,39.48,2.63,1,3.3,3.3,0.789,1,0,1,0.0,1.0,2025-07-14,14,2025
774,202401,C01,RT03,S19,65,105.37,1.62,50,465.04,9.3,7,68.22,9.75,0.769,35,4,18,0.114,0.514,2025-07-14,14,2025
775,202401,C01,RT03,S19,39,82.64,2.12,35,292.53,8.36,4,19.96,4.99,0.897,43,38,8,0.884,0.186,2025-07-14,14,2025
776,202401,C01,RT03,S19,40,325.38,8.13,40,185.8,4.65,0,9.07,0.0,1.0,11,9,9,0.818,0.818,2025-07-14,14,2025
777,202401,C05,RT02,S20,39,261.7,6.71,12,63.93,5.33,12,98.43,8.2,0.308,26,2,19,0.077,0.731,2025-07-14,14,2025
778,202401,C05,RT02,S20,16,109.38,6.84,3,13.17,4.39,8,74.36,9.29,0.188,49,47,7,0.959,0.143,2025-07-14,14,2025
779,202401,C05,RT02,S20,10,40.94,4.09,4,26.46,6.62,4,8.46,2.12,0.4,47,30,10,0.638,0.213,2025-07-14,14,2025
780,202402,C01,RT01,S01,91,499.84,5.49,76,99.67,1.31,3,17.85,5.95,0.835,12,8,5,0.667,0.417,2025-07-14,14,2025
781,202402,C01,RT01,S01,20,144.22,7.21,0,6.89,0.0,13,54.22,4.17,0.0,22,18,5,0.818,0.227,2025-07-14,14,2025
782,202402,C01,RT01,S01,70,300.53,4.29,7,27.01,3.86,33,74.3,2.25,0.1,32,1,24,0.031,0.75,2025-07-14,14,2025
783,202402,C03,RT03,S02,97,643.69,6.64,35,167.13,4.78,60,330.83,5.51,0.361,6,4,4,0.667,0.667,2025-07-14,14,2025
784,202402,C03,RT03,S02,74,137.5,1.86,17,65.81,3.87,11,66.81,6.07,0.23,20,4,13,0.2,0.65,2025-07-14,14,2025
785,202402,C03,RT03,S02,97,747.53,7.71,73,670.25,9.18,10,16.88,1.69,0.753,37,19,1,0.514,0.027,2025-07-14,14,2025
786,202402,C01,RT03,S03,64,308.78,4.82,13,27.74,2.13,20,166.65,8.33,0.203,31,19,26,0.613,0.839,2025-07-14,14,2025
787,202402,C01,RT03,S03,95,767.7,8.08,59,568.22,9.63,30,242.44,8.08,0.621,16,3,5,0.188,0.312,2025-07-14,14,2025
788,202402,C01,RT03,S03,74,567.85,7.67,50,476.21,9.52,19,98.35,5.18,0.676,25,20,17,0.8,0.68,2025-07-14,14,2025
789,202402,C05,RT02,S04,72,686.1,9.53,41,209.01,5.1,22,95.23,4.33,0.569,44,19,3,0.432,0.068,2025-07-14,14,2025
790,202402,C05,RT02,S04,80,743.75,9.3,62,275.26,4.44,5,22.36,4.47,0.775,8,3,4,0.375,0.5,2025-07-14,14,2025
791,202402,C05,RT02,S04,100,682.6,6.83,29,195.72,6.75,65,70.93,1.09,0.29,32,9,14,0.281,0.438,2025-07-14,14,2025
792,202402,C05,RT02,S05,67,340.21,5.08,52,479.12,9.21,8,71.2,8.9,0.776,14,10,11,0.714,0.786,2025-07-14,14,2025
793,202402,C05,RT02,S05,85,468.71,5.51,27,132.57,4.91,50,94.89,1.9,0.318,0,0,0,0.0,0.0,2025-07-14,14,2025
794,202402,C05,RT02,S05,99,859.07,8.68,17,163.68,9.63,23,174.16,7.57,0.172,37,23,20,0.622,0.541,2025-07-14,14,2025
795,202402,C03,RT01,S06,88,510.48,5.8,66,128.97,1.95,7,37.52,5.36,0.75,11,10,8,0.909,0.727,2025-07-14,14,2025
796,202402,C03,RT01,S06,58,294.11,5.07,14,132.78,9.48,27,133.56,4.95,0.241,33,31,23,0.939,0.697,2025-07-14,14,2025
797,202402,C03,RT01,S06,43,155.19,3.61,15,61.38,4.09,21,139.84,6.66,0.349,47,15,17,0.319,0.362,2025-07-14,14,2025
798,202402,C05,RT03,S07,71,173.62,2.45,24,137.77,5.74,10,84.28,8.43,0.338,19,1,8,0.053,0.421,2025-07-14,14,2025
799,202402,C05,RT03,S07,26,152.68,5.87,9,45.03,5.0,5,9.48,1.9,0.346,20,1,6,0.05,0.3,2025-07-14,14,2025
800,202402,C05,RT03,S07,20,183.05,9.15,2,5.36,2.68,2,9.96,4.98,0.1,5,5,1,1.0,0.2,2025-07-14,14,2025
801,202402,C04,RT02,S08,98,774.41,7.9,61,305.65,5.01,25,42.11,1.68,0.622,49,11,16,0.224,0.327,2025-07-14,14,2025
802,202402,C04,RT02,S08,22,82.63,3.76,22,200.0,9.09,0,4.63,0.0,1.0,50,0,26,0.0,0.52,2025-07-14,14,2025
803,202402,C04,RT02,S08,49,107.91,2.2,6,38.05,6.34,2,9.52,4.76,0.122,1,1,1,1.0,1.0,2025-07-14,14,2025
804,202402,C04,RT02,S09,45,91.9,2.04,21,39.43,1.88,12,22.22,1.85,0.467,44,24,6,0.545,0.136,2025-07-14,14,2025
805,202402,C04,RT02,S09,69,396.71,5.75,43,231.23,5.38,8,71.91,8.99,0.623,28,0,8,0.0,0.286,2025-07-14,14,2025
806,202402,C04,RT02,S09,100,152.36,1.52,71,462.76,6.52,21,37.62,1.79,0.71,26,11,14,0.423,0.538,2025-07-14,14,2025
807,202402,C01,RT03,S10,99,669.74,6.77,23,40.73,1.77,50,309.02,6.18,0.232,2,2,1,1.0,0.5,2025-07-14,14,2025
808,202402,C01,RT03,S10,37,256.55,6.93,33,140.95,4.27,1,2.52,2.52,0.892,14,14,2,1.0,0.143,2025-07-14,14,2025
809,202402,C01,RT03,S10,26,158.44,6.09,2,7.65,3.83,9,46.26,5.14,0.077,11,2,6,0.182,0.545,2025-07-14,14,2025
810,202402,C01,RT03,S11,37,173.28,4.68,5,14.7,2.94,27,258.16,9.56,0.135,34,8,16,0.235,0.471,2025-07-14,14,2025
811,202402,C01,RT03,S11,63,522.56,8.29,34,45.38,1.33,12,111.75,9.31,0.54,15,12,6,0.8,0.4,2025-07-14,14,2025
812,202402,C01,RT03,S11,100,602.82,6.03,71,685.25,9.65,18,27.63,1.53,0.71,19,13,9,0.684,0.474,2025-07-14,14,2025
813,202402,C03,RT03,S12,78,401.89,5.15,31,179.07,5.78,33,189.74,5.75,0.397,47,46,32,0.979,0.681,2025-07-14,14,2025
814,202402,C03,RT03,S12,79,660.85,8.37,79,189.55,2.4,0,1.57,0.0,1.0,15,5,11,0.333,0.733,2025-07-14,14,2025
815,202402,C03,RT03,S12,69,233.96,3.39,36,220.93,6.14,10,46.56,4.66,0.522,19,0,3,0.0,0.158,2025-07-14,14,2025
816,202402,C03,RT03,S13,62,250.86,4.05,29,206.37,7.12,1,6.54,6.54,0.468,16,12,12,0.75,0.75,2025-07-14,14,2025
817,202402,C03,RT03,S13,53,385.27,7.27,37,87.69,2.37,8,49.88,6.24,0.698,9,3,9,0.333,1.0,2025-07-14,14,2025
818,202402,C03,RT03,S13,34,184.13,5.42,4,8.31,2.08,18,27.63,1.53,0.118,22,6,13,0.273,0.591,2025-07-14,14,2025
819,202402,C04,RT03,S14,54,63.7,1.18,53,215.46,4.07,0,0.73,0.0,0.981,47,15,7,0.319,0.149,2025-07-14,14,2025
820,202402,C04,RT03,S14,45,267.62,5.95,42,146.3,3.48,2,11.77,5.88,0.933,29,15,26,0.517,0.897,2025-07-14,14,2025
821,202402,C04,RT03,S14,100,664.36,6.64,30,33.66,1.12,19,22.45,1.18,0.3,30,1,23,0.033,0.767,2025-07-14,14,2025
822,202402,C05,RT03,S15,45,273.52,6.08,19,39.63,2.09,10,31.48,3.15,0.422,43,7,7,0.163,0.163,2025-07-14,14,2025
823,202402,C05,RT03,S15,53,373.16,7.04,16,97.58,6.1,4,10.17,2.54,0.302,40,11,36,0.275,0.9,2025-07-14,14,2025
824,202402,C05,RT03,S15,20,23.7,1.19,10,27.04,2.7,8,78.19,9.77,0.5,38,37,6,0.974,0.158,2025-07-14,14,2025
825,202402,C04,RT01,S16,77,765.64,9.94,44,218.22,4.96,13,85.46,6.57,0.571,31,6,18,0.194,0.581,2025-07-14,14,2025
826,202402,C04,RT01,S16,10,98.5,9.85,3,25.06,8.35,5,48.99,9.8,0.3,5,3,5,0.6,1.0,2025-07-14,14,2025
827,202402,C04,RT01,S16,42,100.93,2.4,9,50.97,5.66,26,51.41,1.98,0.214,32,10,28,0.312,0.875,2025-07-14,14,2025
828,202402,C04,RT01,S17,37,173.71,4.69,13,109.06,8.39,3,9.77,3.26,0.351,19,12,2,0.632,0.105,2025-07-14,14,2025
829,202402,C04,RT01,S17,28,61.19,2.19,23,153.54,6.68,5,22.37,4.47,0.821,13,0,8,0.0,0.615,2025-07-14,14,2025
830,202402,C04,RT01,S17,74,710.33,9.6,46,242.28,5.27,7,27.33,3.9,0.622,12,2,0,0.167,0.0,2025-07-14,14,2025
831,202402,C02,RT03,S18,79,223.36,2.83,71,350.82,4.94,0,4.86,0.0,0.899,3,0,1,0.0,0.333,2025-07-14,14,2025
832,202402,C02,RT03,S18,73,467.94,6.41,23,200.93,8.74,8,14.56,1.82,0.315,24,21,11,0.875,0.458,2025-07-14,14,2025
833,202402,C02,RT03,S18,92,504.41,5.48,76,328.03,4.32,7,44.25,6.32,0.826,34,19,17,0.559,0.5,2025-07-14,14,2025
834,202402,C02,RT01,S19,22,101.64,4.62,16,61.32,3.83,0,1.59,0.0,0.727,38,6,26,0.158,0.684,2025-07-14,14,2025
835,202402,C02,RT01,S19,12,13.51,1.13,2,10.2,5.1,0,8.13,0.0,0.167,4,3,1,0.75,0.25,2025-07-14,14,2025
836,202402,C02,RT01,S19,55,516.55,9.39,12,88.94,7.41,21,66.52,3.17,0.218,34,31,25,0.912,0.735,2025-07-14,14,2025
837,202402,C02,RT02,S20,15,111.93,7.46,7,30.81,4.4,8,32.13,4.02,0.467,41,20,14,0.488,0.341,2025-07-14,14,2025
838,202402,C02,RT02,S20,21,209.6,9.98,1,5.88,5.88,18,94.45,5.25,0.048,23,14,18,0.609,0.783,2025-07-14,14,2025
839,202402,C02,RT02,S20,94,558.74,5.94,31,118.04,3.81,49,132.54,2.7,0.33,46,31,35,0.674,0.761,2025-07-14,14,2025
840,202403,C05,RT01,S01,75,534.81,7.13,7,16.25,2.32,5,28.42,5.68,0.093,30,1,25,0.033,0.833,2025-07-14,14,2025
841,202403,C05,RT01,S01,26,33.16,1.28,0,2.19,0.0,23,85.91,3.74,0.0,4,3,3,0.75,0.75,2025-07-14,14,2025
842,202403,C05,RT01,S01,78,618.26,7.93,54,256.68,4.75,22,141.42,6.43,0.692,20,10,15,0.5,0.75,2025-07-14,14,2025
843,202403,C04,RT02,S02,44,208.68,4.74,25,71.97,2.88,19,89.45,4.71,0.568,9,9,9,1.0,1.0,2025-07-14,14,2025
844,202403,C04,RT02,S02,69,304.19,4.41,46,254.36,5.53,19,108.04,5.69,0.667,12,6,8,0.5,0.667,2025-07-14,14,2025
845,202403,C04,RT02,S02,48,207.19,4.32,33,310.83,9.42,6,26.75,4.46,0.688,27,20,5,0.741,0.185,2025-07-14,14,2025
846,202403,C01,RT03,S03,54,378.78,7.01,29,154.43,5.33,13,85.75,6.6,0.537,12,9,9,0.75,0.75,2025-07-14,14,2025
847,202403,C01,RT03,S03,59,392.89,6.66,0,2.15,0.0,5,44.01,8.8,0.0,33,17,14,0.515,0.424,2025-07-14,14,2025
848,202403,C01,RT03,S03,54,199.85,3.7,14,102.8,7.34,29,209.79,7.23,0.259,40,4,40,0.1,1.0,2025-07-14,14,2025
849,202403,C03,RT03,S04,33,175.5,5.32,30,241.24,8.04,1,7.48,7.48,0.909,17,6,13,0.353,0.765,2025-07-14,14,2025
850,202403,C03,RT03,S04,90,873.4,9.7,53,120.17,2.27,23,66.88,2.91,0.589,16,8,7,0.5,0.438,2025-07-14,14,2025
851,202403,C03,RT03,S04,21,56.39,2.69,5,30.53,6.11,16,58.36,3.65,0.238,19,9,15,0.474,0.789,2025-07-14,14,2025
852,202403,C04,RT01,S05,55,184.25,3.35,51,344.18,6.75,0,9.35,0.0,0.927,34,22,20,0.647,0.588,2025-07-14,14,2025
853,202403,C04,RT01,S05,34,116.94,3.44,0,3.55,0.0,14,86.7,6.19,0.0,32,15,14,0.469,0.438,2025-07-14,14,2025
854,202403,C04,RT01,S05,55,145.96,2.65,12,118.92,9.91,18,78.18,4.34,0.218,0,0,0,0.0,0.0,2025-07-14,14,2025
855,202403,C04,RT01,S06,58,531.7,9.17,41,186.38,4.55,4,5.35,1.34,0.707,0,0,0,0.0,0.0,2025-07-14,14,2025
856,202403,C04,RT01,S06,39,184.89,4.74,17,37.18,2.19,13,84.64,6.51,0.436,48,36,11,0.75,0.229,2025-07-14,14,2025
857,202403,C04,RT01,S06,67,182.2,2.72,23,193.54,8.41,1,8.45,8.45,0.343,39,28,17,0.718,0.436,2025-07-14,14,2025
858,202403,C01,RT02,S07,75,563.63,7.52,10,31.16,3.12,21,207.88,9.9,0.133,19,15,17,0.789,0.895,2025-07-14,14,2025
859,202403,C01,RT02,S07,98,501.84,5.12,80,562.03,7.03,18,45.28,2.52,0.816,12,7,8,0.583,0.667,2025-07-14,14,2025
860,202403,C01,RT02,S07,70,653.55,9.34,66,359.37,5.45,4,18.03,4.51,0.943,49,27,40,0.551,0.816,2025-07-14,14,2025
861,202403,C01,RT02,S08,61,409.81,6.72,49,289.77,5.91,9,48.48,5.39,0.803,11,2,2,0.182,0.182,2025-07-14,14,2025
862,202403,C01,RT02,S08,35,307.66,8.79,18,125.42,6.97,5,20.71,4.14,0.514,42,41,33,0.976,0.786,2025-07-14,14,2025
863,202403,C01,RT02,S08,76,269.82,3.55,46,49.14,1.07,27,65.95,2.44,0.605,29,27,27,0.931,0.931,2025-07-14,14,2025
864,202403,C05,RT02,S09,78,377.53,4.84,49,390.48,7.97,14,120.92,8.64,0.628,14,11,10,0.786,0.714,2025-07-14,14,2025
865,202403,C05,RT02,S09,99,256.53,2.59,32,80.06,2.5,39,157.57,4.04,0.323,10,8,7,0.8,0.7,2025-07-14,14,2025
866,202403,C05,RT02,S09,25,190.29,7.61,21,206.57,9.84,1,9.22,9.22,0.84,30,14,11,0.467,0.367,2025-07-14,14,2025
867,202403,C05,RT01,S10,36,258.63,7.18,32,116.09,3.63,1,1.41,1.41,0.889,22,11,17,0.5,0.773,2025-07-14,14,2025
868,202403,C05,RT01,S10,58,556.95,9.6,20,61.68,3.08,29,274.54,9.47,0.345,24,15,5,0.625,0.208,2025-07-14,14,2025
869,202403,C05,RT01,S10,46,63.75,1.39,7,29.78,4.25,24,160.41,6.68,0.152,21,15,14,0.714,0.667,2025-07-14,14,2025
870,202403,C02,RT01,S11,77,405.64,5.27,73,163.12,2.23,3,5.61,1.87,0.948,33,16,20,0.485,0.606,2025-07-14,14,2025
871,202403,C02,RT01,S11,33,159.95,4.85,9,30.42,3.38,20,120.82,6.04,0.273,33,29,20,0.879,0.606,2025-07-14,14,2025
872,202403,C02,RT01,S11,37,259.04,7.0,16,137.37,8.59,1,8.01,8.01,0.432,7,6,6,0.857,0.857,2025-07-14,14,2025
873,202403,C01,RT01,S12,88,815.21,9.26,23,227.14,9.88,60,308.55,5.14,0.261,26,25,8,0.962,0.308,2025-07-14,14,2025
874,202403,C01,RT01,S12,75,304.35,4.06,20,186.45,9.32,2,9.76,4.88,0.267,45,37,0,0.822,0.0,2025-07-14,14,2025
875,202403,C01,RT01,S12,94,807.27,8.59,43,389.15,9.05,25,44.0,1.76,0.457,8,7,0,0.875,0.0,2025-07-14,14,2025
876,202403,C05,RT03,S13,63,587.32,9.32,8,37.96,4.75,40,110.02,2.75,0.127,26,6,13,0.231,0.5,2025-07-14,14,2025
877,202403,C05,RT03,S13,83,699.79,8.43,68,632.32,9.3,4,20.05,5.01,0.819,49,19,25,0.388,0.51,2025-07-14,14,2025
878,202403,C05,RT03,S13,22,101.77,4.63,10,67.97,6.8,0,1.21,0.0,0.455,30,3,8,0.1,0.267,2025-07-14,14,2025
879,202403,C04,RT03,S14,26,254.63,9.79,3,21.98,7.33,11,81.72,7.43,0.115,15,12,7,0.8,0.467,2025-07-14,14,2025
880,202403,C04,RT03,S14,85,568.84,6.69,38,57.68,1.52,31,200.74,6.48,0.447,30,8,30,0.267,1.0,2025-07-14,14,2025
881,202403,C04,RT03,S14,59,228.35,3.87,49,160.62,3.28,6,17.38,2.9,0.831,20,5,3,0.25,0.15,2025-07-14,14,2025
882,202403,C05,RT02,S15,78,110.74,1.42,58,160.21,2.76,9,23.1,2.57,0.744,16,9,10,0.562,0.625,2025-07-14,14,2025
883,202403,C05,RT02,S15,46,110.42,2.4,35,277.09,7.92,5,42.86,8.57,0.761,5,2,1,0.4,0.2,2025-07-14,14,2025
884,202403,C05,RT02,S15,77,82.64,1.07,50,64.46,1.29,9,50.02,5.56,0.649,24,9,20,0.375,0.833,2025-07-14,14,2025
885,202403,C02,RT01,S16,78,319.41,4.1,62,398.14,6.42,9,62.53,6.95,0.795,36,9,13,0.25,0.361,2025-07-14,14,2025
886,202403,C02,RT01,S16,20,21.19,1.06,3,18.87,6.29,3,29.43,9.81,0.15,49,47,4,0.959,0.082,2025-07-14,14,2025
887,202403,C02,RT01,S16,63,266.49,4.23,21,83.22,3.96,25,27.86,1.11,0.333,14,6,12,0.429,0.857,2025-07-14,14,2025
888,202403,C05,RT01,S17,18,104.38,5.8,11,73.95,6.72,2,15.05,7.53,0.611,7,3,2,0.429,0.286,2025-07-14,14,2025
889,202403,C05,RT01,S17,90,602.35,6.69,88,428.33,4.87,2,5.03,2.52,0.978,29,5,20,0.172,0.69,2025-07-14,14,2025
890,202403,C05,RT01,S17,54,463.94,8.59,24,171.05,7.13,4,35.91,8.98,0.444,2,0,0,0.0,0.0,2025-07-14,14,2025
891,202403,C01,RT02,S18,33,37.53,1.14,0,7.73,0.0,26,242.26,9.32,0.0,19,6,14,0.316,0.737,2025-07-14,14,2025
892,202403,C01,RT02,S18,42,118.93,2.83,18,43.47,2.42,8,38.86,4.86,0.429,7,7,5,1.0,0.714,2025-07-14,14,2025
893,202403,C01,RT02,S18,71,554.65,7.81,33,253.2,7.67,35,294.91,8.43,0.465,15,1,13,0.067,0.867,2025-07-14,14,2025
894,202403,C02,RT01,S19,65,632.86,9.74,65,205.21,3.16,0,2.79,0.0,1.0,8,3,1,0.375,0.125,2025-07-14,14,2025
895,202403,C02,RT01,S19,62,189.5,3.06,24,195.88,8.16,37,180.84,4.89,0.387,0,0,0,0.0,0.0,2025-07-14,14,2025
896,202403,C02,RT01,S19,45,394.53,8.77,23,169.73,7.38,20,150.83,7.54,0.511,50,15,46,0.3,0.92,2025-07-14,14,2025
897,202403,C03,RT01,S20,78,517.5,6.63,36,345.19,9.59,33,53.54,1.62,0.462,19,15,7,0.789,0.368,2025-07-14,14,2025
898,202403,C03,RT01,S20,23,224.31,9.75,22,87.56,3.98,1,2.99,2.99,0.957,9,7,2,0.778,0.222,2025-07-14,14,2025
899,202403,C03,RT01,S20,41,64.64,1.58,2,4.4,2.2,19,166.89,8.78,0.049,29,3,13,0.103,0.448,2025-07-14,14,2025
900,202404,C02,RT01,S01,77,584.41,7.59,48,315.12,6.57,20,30.15,1.51,0.623,6,6,4,1.0,0.667,2025-07-14,14,2025
901,202404,C02,RT01,S01,76,188.18,2.48,62,559.64,9.03,12,95.48,7.96,0.816,21,18,13,0.857,0.619,2025-07-14,14,2025
902,202404,C02,RT01,S01,60,534.49,8.91,40,322.63,8.07,10,75.19,7.52,0.667,37,24,14,0.649,0.378,2025-07-14,14,2025
903,202404,C05,RT01,S02,69,488.21,7.08,23,29.79,1.3,9,45.72,5.08,0.333,7,2,0,0.286,0.0,2025-07-14,14,2025
904,202404,C05,RT01,S02,54,233.3,4.32,35,186.12,5.32,1,4.4,4.4,0.648,4,4,2,1.0,0.5,2025-07-14,14,2025
905,202404,C05,RT01,S02,20,139.96,7.0,16,82.92,5.18,4,11.28,2.82,0.8,11,9,11,0.818,1.0,2025-07-14,14,2025
906,202404,C01,RT03,S03,83,726.25,8.75,21,120.72,5.75,36,233.51,6.49,0.253,48,5,21,0.104,0.438,2025-07-14,14,2025
907,202404,C01,RT03,S03,81,328.05,4.05,0,5.56,0.0,26,146.83,5.65,0.0,9,5,8,0.556,0.889,2025-07-14,14,2025
908,202404,C01,RT03,S03,53,257.66,4.86,44,146.35,3.33,0,5.69,0.0,0.83,40,24,29,0.6,0.725,2025-07-14,14,2025
909,202404,C03,RT03,S04,66,220.62,3.34,18,40.76,2.26,27,182.82,6.77,0.273,14,1,11,0.071,0.786,2025-07-14,14,2025
910,202404,C03,RT03,S04,26,181.43,6.98,11,59.31,5.39,5,38.56,7.71,0.423,49,15,19,0.306,0.388,2025-07-14,14,2025
911,202404,C03,RT03,S04,34,254.38,7.48,16,64.22,4.01,1,7.28,7.28,0.471,38,31,24,0.816,0.632,2025-07-14,14,2025
